X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,TOTAL_FLOOR_AREA_BLD_PK_FT2,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,WATER_SCORE,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.16400563,39.9487418000001,376,3597476,215 S. Broad St.,215 S. Broad,883026005,19107,1,1930,Office,50456,3102238.5,101986.3,,867060.4,29,80.7,195,1486.3,,359.9,,-75.16400563,39.9487418
-75.11244894,40.03890356,377,3597802,5660 Rising Sun Ave,Plant 11 & 12,884116500,19120,1,1982,Other,122189,18225706.4,31445910.9,,,,406.5,687.9,760.3,,3414.6,,-75.11244894,40.03890356
-75.1111724199999,40.03953248,378,3597805,5670 Rising Sun Ave,Plant 13,884117000,19120,1,1957,Other,108020,9017888.7,,,,,83.5,233.8,2151.6,,863.1,,-75.11117242,40.03953248
-75.09580005,40.03408553,379,3597850,5600 Langdon St,CDC,884120510,19124,1,1964,Distribution Center,1197220,17783927.5,26811893.7,,,64,37.2,65.1,805.5,,3126.2,,-75.09580005,40.03408553
-75.1771391199999,39.9780533900001,380,3599558,W Jefferson St,Boone,782813600,19121,1,1963,K-12 School,56265,1075990.2,2030966.1,,,53,55.2,91.4,149.1,,207.8,,-75.17713912,39.97805339
-75.06908176,40.05235873,381,3600823,1800 COTTMAN AVE,Wilson W,786082400,19111,1,1928,K-12 School,139500,1465279.3,1182101.9,,,97,19,38.3,269.9,,198.8,,-75.06908176,40.05235873
-75.1725180299999,40.0158207800001,382,3608777,4700 Wissahickon Ave.,4700 Wissahickon Ave.,884132005,19144,1,1929,Non-Refrigerated Warehouse,851000,12265041.3,27292819,,,45,58.5,93.2,1922.7,,2623.5,,-75.17251803,40.01582078
-75.15979091,40.0433999900001,383,3619999,5301 Chew Avenue,Fresh Grocer,122226915,19138,1,2009,Supermarket/Grocery Store,50000,8395802.6,9598329.5,,,33,359.9,671.7,1805.4,,1313.4,,-75.15979091,40.04339999
-75.0074774999999,40.09593744,384,3620094,2828 Charter Rd.,2828 Charter Rd.,884290500,19154,1,1957,Mixed Use Property,306000,4679326,5577221.4,,,,37.2,68.7,,,744.1,Missing Water,-75.0074775,40.09593744
-75.15863286,39.9729064900001,385,3628711,1239 N. Broad St.,Philadelphia Opportunities Industrialization Center,771637000,19121,1,1920,Office,100000,2629408.3,910326.4,,,,39.3,92.4,1074.2,,300,,-75.15863286,39.97290649
-75.15809633,39.9489702600001,386,3632497,1020 Sansom Street,Thompson Building,771020000,19107-5004,1,1925,Hospital (General Medical & Surgical),171219,13702540.8,35026.6,,16621196.6,91,177.3,341.1,,,2417,Missing Water,-75.15809633,39.94897026
-75.00941589,40.09747059,387,3633517,11401 Roosevelt Blvd.,United Refrigeration Inc. Headquarters,884267500,19154,,1960,Distribution Center,181508,6771738.4,2157872.6,,,19,73.5,174.7,996.1,,762.7,,-75.00941589,40.09747059
-75.00786544,40.0986275000001,388,3633532,11451 Roosevelt Blvd.,United Refrigeration Inc. Warehouse 90,884268000,19154,1,1959,Distribution Center,253386,1249681.8,906682.3,,,90,13.2,27.2,,,167.8,Missing Water,-75.00786544,40.0986275
-75.19528643,39.9488338800001,389,3634188,3101 Walnut Street,University of Pennsylvania,,19104,180,1873,College/University,14350000,918834540,9904390.6,,1500954541,,186.9,337.6,855546.2,,188129.2,,-75.19528643,39.94883388
-75.0978124,39.9915525100001,390,3635022,3501 Cedar Street,Kawin LLC,882059600,19134,2,1983,Strip Mall,97261,83345,,,,,1.6,4.5,15.7,,7.7,Possible Error,-75.0978124,39.99155251
-75.16343349,39.95562887,391,3635047,128 N. Broad Street,Samuel MV Hamilton Building,772724100,19102,1,1905,College/University,240000,13537638.9,12650760.4,,,,109.1,213.3,3094.7,,1967.6,,-75.16343349,39.95562887
-75.06545689,40.02123901,392,3635179,4219 Van Kirk St.,7th Heaven Investments,884249500,19135,1,1940,Non-Refrigerated Warehouse,70000,274158.5,127969.7,,,96,6.7,15,195.6,,33,,-75.06545689,40.02123901
-75.15793701,39.9497171800001,393,3635424,111 South11th Street,Gibbon Building,771013000,19107-5098,1,1978,Hospital (General Medical & Surgical),778752,105702429.3,45334.8,,91277358.7,37,253,521.1,42097.6,,16179.9,,-75.15793701,39.94971718
-75.15809633,39.9489702600001,394,3635906,132 S. 10th Street,Main Building,771020000,19107-5244,1,1906,Hospital (General Medical & Surgical),169807,12762906.7,307.8,,17229061.7,91,176.6,332.5,11935.1,,2365.5,,-75.15809633,39.94897026
-74.9857507099999,40.0602377100001,395,3637394,9801 Frankford Avenue,Campus Center,778503000,19114-2009,1,1988,College/University,89596,2892868.6,3485874.2,,,,71.2,131.3,880.1,,462,,-74.98575071,40.06023771
-75.16666133,39.9476205600001,396,3637445,1501 Spruce Street,Avenue of the Arts,883423600,19102,1,2002,Parking,243057,6014325.6,2191396.4,,,,33.8,78.8,414.5,,692,,-75.16666133,39.94762056
-75.16603736,40.0775574200001,397,3637455,2800 West Cheltenham Avenue,Everett Richardson,775107300,19150,1,2006,Worship Facility,368193,4117318.4,3426245.1,,,,60.3,121,,,576.1,Missing Water,-75.16603736,40.07755742
-75.17440707,39.89317723,398,3637467,4747 South Broad Street,Building 101 - CBRE,78-8-0099-00,19112,1,1911,Office,100766,2040582.8,3106088.1,,,63,68.6,119.7,573.8,,360.3,,-75.17440707,39.89317723
-74.97713415,40.11093477,399,3637826,2709 Commerce Way,Almo Corporation,884292580,19154,1,2001,Distribution Center,159200,1705660.5,3736451.8,,,81,34.2,46.3,408.9,,361.7,,-74.97713415,40.11093477
-75.17871508,39.95248351,400,3638043,2300 Chestnut Street,The Philadelphia Design Building,883036500,19103,1,1910,Office,99556,9522455.3,523861,,,89,101.9,276,281.1,,939.2,,-75.17871508,39.95248351
-75.17603037,39.9070565800001,401,3638081,One Lincoln Financial Field Way,Lincoln Financial Field,788023020,19148,1,2003,Stadium (Open),1700000,39168565.8,,,,,23,64.5,7620.8,,3748.8,,-75.17603037,39.90705658
-75.16821297,39.95565422,402,3638505,1700 Benjamin Franklin Parkway,The Windsor Suites,883720300,19103,1,1963,Hotel,396981,8359266.9,,,,,,,8637.3,,,,-75.16821297,39.95565422
-75.16816033,40.0050396500001,403,3639777,2350 W Westmoreland Street,The Arc of Philadelphia,776545000,19140,2,1940,Other,100000,3350.4,2857218.1,,,,40.9,43,397.7,,152.1,,-75.16816033,40.00503965
-75.1365882699999,39.98747032,404,3640515,2411 N. American Street,American Supply Co,884343790,19133,1,1930,Non-Refrigerated Warehouse,130000,143086.5,,,,100,1.1,3.1,18.8,,13.7,Possible Error,-75.13658827,39.98747032
-75.1562842399999,39.94778612,405,3641686,900 WALNUT STREET,JHN Building,771006900,19107,1,1980,Hospital (General Medical & Surgical),329142,30145378.3,307.8,,29625890.3,59,253.6,509.4,9855.6,,4852.4,,-75.15628424,39.94778612
-75.15793701,39.9497171800001,406,3641702,117 South 11th Street,Foerderer Pavilion,771013000,19107-4998,1,1954,Hospital (General Medical & Surgical),233930,25715875.5,102.6,,33537074.5,48,253.3,480.3,19365,,4688.1,,-75.15793701,39.94971718
-75.1582483299999,39.9482361,407,3641704,201 South 11th Street,Martin Building,771019000,19107-5595,1,1959,Residence Hall/Dormitory,81525,3106380.3,,,3644207.5,51,82.8,160.5,1229.7,,539.3,,-75.15824833,39.9482361
-75.15925455,39.94845273,408,3641728,1100-04 Walnut Street,Medical Office Building,771020500,19107-5563,1,1985,Medical Office,82972,8415162.3,300361.5,,959,22,105.1,287.8,2178.9,,821.4,,-75.15925455,39.94845273
-75.1565078199999,39.95034165,409,3641781,925 Chestnut Street,925 Chestnut Street,883313700,19107,1,1931,Medical Office,262308,13347471,,,8640500.1,76,83.8,182.1,5787.3,,1851.2,,-75.15650782,39.95034165
-75.15597086,39.94889992,410,3641814,130 South 9th Street,Edison Building,771021000,19107-5233,1,1930,Office,244109,11057575.5,,,7616048.8,48,76.5,164.4,5917.1,,1564,,-75.15597086,39.94889992
-75.15809633,39.9489702600001,411,3641868,1025 Walnut Street,College Building,771020000,19107-4083,1,1928,Office,191783,16822576,3603.3,,16694508.2,10,174.8,350.4,9369.5,,2718.8,,-75.15809633,39.94897026
-75.16550717,39.94916476,412,3642348,1420 Walnut Street,1420 Walnut,883039500,19102,1,1927,Office,108000,5085040.1,,,825949.5,64,54.7,141,1049.4,,541.5,,-75.16550717,39.94916476
-75.15809633,39.9489702600001,413,3642349,1015 Walnut Street,Curtis Building,771020000,19107-5099,1,1928,Office,136566,6847430.2,1131.7,,10927726.4,34,130.2,236.7,6967.6,,1381,,-75.15809633,39.94897026
-75.14527892,40.0123595200001,414,3642359,3900 North 10th Street,American Box & Recycling Co.,884822730,19140,2,1913,Distribution Center,211489,1247350.4,1128988.4,,,,11.2,22.1,242.6,,179.4,,-75.14527892,40.01235952
-75.16727002,39.94907241,415,3642385,215 South 16th STreet,The Racquet Club of Philadelphia,882887800,19102,1,1907,Mixed Use Property,91960,2911338.8,369584,,6288312.8,,116.8,196.5,3581.2,,715.8,,-75.16727002,39.94907241
-75.1567344599999,39.94881187,416,3642429,919 Walnut Street,Nevil Building,771695000,19107,1,1906,Office,135825,4534619.7,,,3723608.6,70,60.8,126.5,1124.2,,681.3,,-75.15673446,39.94881187
-75.1582483299999,39.9482361,417,3642562,1020 Walnut Street,Scott Memorial Library,771019000,19107-5587,1,1976,Library,111970,9778096,,,2332837.1,,108.2,269.6,3018.9,,1090.8,,-75.15824833,39.9482361
-75.06434917,40.0514423000001,418,3642848,7301 Castor Avenue,Castor Place - All Stores,882064500,19152,1,1935,Strip Mall,366411,7540748.6,2031675,,,,59.4,144.1,965.9,,829.6,,-75.06434917,40.0514423
-75.15849345,39.94713175,419,3643201,1020 Locust Street,Jefferson Alumni Hall,771016500,19107-6799,1,1968,Laboratory,455711,55306199.8,,,75274776.3,,286.5,538.5,43024.2,,10291.5,,-75.15849345,39.94713175
-75.1583586899999,39.9477405600001,420,3643275,1001 Locust Street,Hamilton Building,771016000,19107,1,2007,Office,271786,8012839.7,,,5704932,67,94.4,201.5,3933.7,,1145.7,,-75.15835869,39.94774056
-75.1569663,39.9477041000001,421,3643298,951 Locust Street,Bluemle Life Science Building,771015010,19107-5541,1,1991,Laboratory,287286,44637763,4429.2,,34162730,,274.3,578.1,12639.5,,6540.9,,-75.1569663,39.9477041
-75.15594319,39.9485546700001,422,3643346,901 Walnut Street,901 Walnut Street Building,771017500,19107,1,2010,Office,85000,3829031.7,,,5908628.6,47,114.6,209.8,846.7,,758.8,,-75.15594319,39.94855467
-75.19345699,39.95581235,423,3652506,3508 Market Street,Monell Center,774688100,19104,1,1970,Office,61589,6057095,477.8,,4825125.7,,176.7,369.6,701.8,,900.1,,-75.19345699,39.95581235
-75.1886783699999,39.9535045600001,424,3762532,3200-60 Chestnut Street,"8,9B,9A,9C- Creese /MacAlister /Mandell / Handschumacher","774517051 ; 774517200  ",19104,1,1973,College/University,217857,12866532.6,230942.6,,7034309.3,,92.4,205.3,3250.5,,1710.8,,-75.18867837,39.95350456
-75.18897593,39.9558634700001,425,3762535,3201-47 Market Street,13-Nesbitt,774528000,19104,1,1970,College/University,81853,4137183.1,,,4613271.3,,106.9,209.3,2082.3,,702.3,,-75.18897593,39.95586347
-75.19032766,39.9564997100001,426,3762536,3301 Market Street,"14,14A-Daskalakis Athletic Center / Recreation Center",774530510,19104,2,1976,Other - Recreation,267003,13495411.9,3026993,,9939213.6,,99.1,198.2,10536.8,,2112.4,,-75.19032766,39.95649971
-75.1905932,39.9553055000001,427,3762539,3300-3350 Market Street,"15,16,90-Haggerty/General Service/Law",774530700,19104,3,1971,College/University,477506,13647147,1605.3,,4344380.6,,71.3,172.2,7934.9,,1594.7,,-75.1905932,39.9553055
-75.19045934,39.95995234,428,3762540,229 N 34TH ST (3320 Powelton),17-Van Rensselaer,"881822860 ; 774566000",19104,1,1931,Residence Hall/Dormitory,76594,2926560.8,,,4316952.8,40,94.6,174.8,2442,,566.7,,-75.19045934,39.95995234
-75.19039743,39.95912415,429,3762542,201 North 34th Street,19-Kelly Hall,"881822870 ; 774588100",19104,1,1967,Residence Hall/Dormitory,91520,3825336.5,505946,,5158103.5,42,103.7,190.6,1543.2,,735.5,,-75.19039743,39.95912415
-75.1897125899999,39.9594819000001,430,3762544,202-14 N 33RD ST,21-Myers Hall,"881822890 ; 774552000",19104,1,1977,Residence Hall/Dormitory,93567,3910895.8,476829.8,,,68,46.9,122.4,76.5,,399.6,,-75.18971259,39.9594819
-75.18838477,39.9585236300001,431,3762546,3200 Race Street,24-North Hall,"881822890 ; 774546010",19104,1,1998,Residence Hall/Dormitory,167102,5502136.6,1217723.2,,,81,40.2,99.8,5214.1,,591.3,,-75.18838477,39.95852363
-75.1875694,39.9568694700001,432,3762548,105-25 North 32nd Street,26-Caneris Hall,"881822880 ; 774635000",19104,1,2000,Residence Hall/Dormitory,110143,4138807.2,2950468,,,65,64.4,133.3,1095.7,,552.8,,-75.1875694,39.95686947
-75.1858408699999,39.9547063200001,433,3762549,3100-16 Market Street,"27,27A-LeBow / CAT Engineering",774525000,19104,2,1989,College/University,126910,8926590.4,,,5229062.6,,111.5,246.5,4097.6,,1201.6,,-75.18584087,39.95470632
-75.1896690999999,39.9585295700001,434,3762551,3300 Race Street,29-Race Hall,"881822900 ; 774547005",19104,1,2006,Residence Hall/Dormitory,135389,6720971.2,1950209.6,,,47,64,154.1,2073.1,,746.9,,-75.1896691,39.95852957
-75.19043185,39.9595832100001,435,3762553,223 North 34th Street,31-Millenium Hall,"881822910 ; 774565000",19104,1,2009,Residence Hall/Dormitory,104653,4531132.6,1683203.9,,,58,59.4,138.1,2366.5,,523.1,,-75.19043185,39.95958321
-75.18861004,39.9579479500001,436,3762572,101 North 33rd Street,"55,55A,55B,55C-Academic/DesignAnnex/MathForum/Police Station",774551000,19104,4,1926,College/University,117048,4161316.1,346768.4,,6596918.5,,94.9,170.5,550.7,,854.7,,-75.18861004,39.95794795
-75.19270919,39.95643241,437,3762580,3501 Market Street,71-URBN Center,774688700,19104,1,2008,College/University,146918,10595914.8,1139966.4,,,,79.9,210.1,1647.4,,1074.7,,-75.19270919,39.95643241
-75.1880592699999,39.9578966400001,438,3762582,3201-21 Arch Street,81-3201 Arch Street,774513500,19104,1,1920,College/University,72670,3053264,646394.1,,,,50.9,127,529,,326.6,,-75.18805927,39.95789664
-75.1633857099999,39.95864003,439,3762586,225 North 15th Street,Stiles Alumni Hall,772029000,19104,1,1972,Residence Hall/Dormitory,142903,8015057.5,,,4054343.4,32,84.5,191.2,4139.4,,1036.3,,-75.16338571,39.95864003
-75.2222632799999,39.96449533,440,3766953,5101 Haverford Ave,Church of God Non Sectarian,3766953,19139,1,1910,Worship Facility,86052,14688.3,192599.3,,,100,2.4,2.8,2.7,,11.6,Possible Error,-75.22226328,39.96449533
-74.97310927,40.1027558700001,441,3767538,12670 DUNKS FERRY RD,ST. ANSELM PARISH AND SCHOOL,778144000,19154,4,1963,K-12 School,208415,724548.4,2934076.1,,,84,46.8,65.4,251.3,,225.2,,-74.97310927,40.10275587
-75.10008405,40.03113955,442,3769239,"4600 Roosevelt Blvd., Bldg G",Walmart Store #5103,882181540,19124,1,2003,Retail Store,109554,7395598.7,2182209.1,,,52,87.4,209.9,2091.1,,823.7,,-75.10008405,40.03113955
-75.16848795,39.94845366,443,3772776,1616 Locust St.,Lenfest Hall,881030550,19103,1,2011,College/University,94747,4751428.4,3079641.6,,,,82.7,174.5,1677.8,,618.3,,-75.16848795,39.94845366
-75.02205018,40.09853344,444,3772838,2054 Red Lion Road,BJ's Wholesale Club 022,883379260,19115,1,1987,Wholesale Club/Supercenter,114710,,,,,,,,,,,Missing Water,-75.02205018,40.09853344
-75.10757755,40.0383206600001,445,3772884,5675 Rising Sun Avenue,Rising Sun Plaza,882086000,19120,1,1979,Strip Mall,811980,12462961.2,,,,,51.2,143.3,2891.7,,1192.8,,-75.10757755,40.03832066
-75.11992865,40.0061568300001,446,3772933,428 E Erie Ave,The Common Market Mid-Atlantic,884047900,19134,1,1934,Non-Refrigerated Warehouse,70483,2884962.3,,,,,,,221.1,,,,-75.11992865,40.00615683
-75.16577632,39.9466563400001,447,3773257,300 South Broad Street,Kimmel Center for the Performing Arts,772727205,19102,1,2001,Performing Arts,468307,15390334.4,14905112.8,,,,72.2,140.1,5298.9,,2264.7,,-75.16577632,39.94665634
-75.11033845,40.0206339100001,448,3773319,651 E. Wyoming Ave,Lesco Paper & Box Co,884185500,19120,1,1921,Non-Refrigerated Warehouse,115000,525704.6,,,,84,4.6,12.8,26.8,,50.3,,-75.11033845,40.02063391
-75.0659835399999,40.0668422100001,449,3773538,1330 Rhawn Street,Tacony Academy Charter School,778531800,19111,1,1978,K-12 School,76500,2935.3,2346458.7,,,99,44.8,47.1,1282.9,,124.9,,-75.06598354,40.06684221
-75.16503649,39.95002692,450,3773617,140 S Broad St.,Union League of Philadelphia,883701500,19102,1,1865,Social/Meeting Hall,221044,10624633.6,12075517.8,8970,,,102.7,192,5657,,1658.9,,-75.16503649,39.95002692
-75.1649346,39.95058601,451,3773802,1416 Chestnut St.,MidTown Garage,883421500,19102,1,1984,Parking,110000,832628,,,,,8.5,23.8,9.7,,79.7,,-75.1649346,39.95058601
-75.01893509,40.0714634600001,452,3773860,2800 Grant Ave.,"Muller, Inc.",884224004,19114,1,1984,Non-Refrigerated Warehouse,214815,5311109,843181.1,,,35,28.6,73.3,807.1,,553.1,,-75.01893509,40.07146346
-75.1333527099999,40.0151179700001,453,3773891,301 W Hunting Park Ave,Esperanza Academy,777577905,19140,1,1930,K-12 School,71440,4143109.7,1811353.4,,,7,83.3,189,266.3,,492.7,,-75.13335271,40.01511797
-75.14698314,39.94995956,454,3773931,330 Market Street,WTXF TV,883011500,19106,1,1971,Other - Technology/Science,84596,12592941.4,,,2763068.6,,201.6,506.5,141.3,,1388.7,,-75.14698314,39.94995956
-75.2117128899999,39.95721444,455,3773979,4501 Chestnut St.,West Catholic,774569000,19139,3,1926,K-12 School,198665,1717263.7,5158275.1,6941.4,,86,44,65.4,828.1,,438.9,,-75.21171289,39.95721444
-75.14483833,40.01363228,456,3773988,1000 W. Lycoming Avenue,Little Flower Catholic High School,777247000,19140,2,1939,K-12 School,232269,1256193.7,593021.8,2464680,,99,23.4,36,1186.1,,334.6,,-75.14483833,40.01363228
-75.22120244,40.0429540800001,457,3774255,561 Fairthorne Avenue,Fairmont Hospital,881436400,19128,1,1997,Other - Specialty Hospital,89344,3327527.4,2397960.4,,,,64.1,132.5,6809.1,,445.8,,-75.22120244,40.04295408
-75.10711968,39.99263943,458,3774259,2150 E Westmoreland St,Westmoreland 2150 LP,884201450,19134,1,1929,Non-Refrigerated Warehouse,53000,251106.1,,,,96,4.7,13.3,89.5,,24,,-75.10711968,39.99263943
-75.15166103,39.94963109,459,3774260,615 Chestnut Street,One Independence Mall,883010310,19106,1,1981,Office,446086,15121233.4,1840455.6,,,90,38,99.2,3050.7,,1545,,-75.15166103,39.94963109
-75.1731707499999,39.9559483800001,460,3774261,100 North 20th Street,100 N. 20th Street,883066000,19103,1,1981,Office,89150,3029418.6,613715.3,,,87,40.9,102.4,979.4,,322.5,,-75.17317075,39.95594838
-75.16415762,39.94785263,461,3774262,233 South Broad Street,Doubletree Hotel,883702001,19107,1,1983,Hotel,565764,18141624.5,6091057,,,96,42.8,101.1,14155.3,,2059.9,,-75.16415762,39.94785263
-75.05097993,40.0152279100001,462,3774263,6201 Tacony St,State 6225 LP,"882972045, 874533790",19135,3,1929,Non-Refrigerated Warehouse,67187,945144.5,,,,,14.1,39.4,596.7,,90.5,,-75.05097993,40.01522791
-75.1844359899999,39.95549642,463,3776439,3001-3101R Market Street,The Bulletin Building,"883071800; 885501140",19104,1,1956,Office,648371,25665313.1,3330551.8,,6206184.5,70,64.2,151,6757,,3045.4,,-75.18443599,39.95549642
-75.1817375699999,39.91001184,464,3776449,3301 S. 20th. St.,City Life Church,773224000,19145,1,1965,Worship Facility,53259,588151.3,760984.2,,,,25.3,45.9,408.1,,96.7,,-75.18173757,39.91001184
-75.1446612999999,40.0328758800001,465,3776480,5201 Old York Rd,Logan Plaza,"883084801; 883084802; 883084803; 883084803; 883084805",19141,6,1974,Mixed Use Property,323000,10983166.6,439496.5,,,,41.5,113.5,10753.1,,1074.5,,-75.1446613,40.03287588
-75.06388551,39.9985540800001,466,3776486,2950 KIRKBRIDE STREET,RICHMOND WATERFRONT INDUSTRIAL PARK,884209570,19137,,1963,Other,256000,3114957.4,1840718.5,,,,19.4,41.6,806.8,,395.9,,-75.06388551,39.99855408
-75.22405995,40.08286996,467,3778264,9230 Germantown Ave,"Chestnut Hill College, Sugarloaf Hill",775519500,19118,5,1929,College/University,89731,868669.3,1117602.2,,,,39.6,71.9,130.1,,142.5,,-75.22405995,40.08286996
-75.0060256,40.11358944,468,3782240,1800 Byberry Rd,Mast Charter School,778500305,19116,2,2001,K-12 School,225417,7293685.7,1184571.5,,,39,58.9,150.5,310.5,,761,,-75.0060256,40.11358944
-75.13600425,39.9160514600001,469,3782254,2401 south columbus boulevard,Pier 84,884463825,19148,2,1919,Non-Refrigerated Warehouse,540000,2737172.6,,,,,5.1,14.2,83.9,,254.2,,-75.13600425,39.91605146
-75.23377333,39.98241092,470,3782267,2001 north 59th street,59th street,884220500,19131,1,1953,Non-Refrigerated Warehouse,750000,2952328.5,,,,76,3.9,11,,,274.1,Missing Water,-75.23377333,39.98241092
-75.13714693,39.91792801,471,3782623,2201 S. Columbus Blvd,Pier 82 South,781053600,19148,1,1980,Refrigerated Warehouse,125000,1878561.9,184646.1,,,92,16.5,43.6,106.4,,189.6,,-75.13714693,39.91792801
-74.95934075,40.0928786800001,472,3782624,1000 Franklin Mills Circle,Sam's Club #6332,882693100,19154,,2000,Wholesale Club/Supercenter,356437,9441505.6,6908678,,,18,122.9,253.3,1723.5,,1270.6,,-74.95934075,40.09287868
-75.1377841899999,39.9196284600001,473,3782718,2101 S. Columbus Blvd,Pier 80 South,884463835,19148,2,1930,Non-Refrigerated Warehouse,410587,1818728.4,,,,,4.4,12.4,,,174.1,Missing Water,-75.13778419,39.91962846
-75.2222254,39.9648388000001,474,3782840,5101 Aspen St,Church of God Fellowship House,3782840,19139,1,1910,Worship Facility,1560,4258.7,143215.9,,,11,94.5,104,2.6,,8,Possible Error,-75.2222254,39.9648388
-75.09225165,39.9945114000001,475,3782900,3745 Aramingo Avenue,ShopRite of Aramingo Avenue,882059425,19137,1,1995,Supermarket/Grocery Store,212888,14012463,6496685.3,,,64,273.9,615,2861.1,,1686.2,,-75.09225165,39.9945114
-75.02369225,40.07906265,476,3782942,2501 Grant Ave,2501 Grant Ave,884286000,19114,1,1960,Non-Refrigerated Warehouse,121200,662672.2,403472.7,,,93,8.8,18.8,107.1,,84.9,,-75.02369225,40.07906265
-75.15571926,39.99279934,477,3783002,2600 N. Broad St.,Garage - Broad St,785053000,19132,1,1980,Parking,128600,1279660.7,9045754.5,,,,80.3,101.7,446.1,,599.3,,-75.15571926,39.99279934
-75.18087621,40.03187653,478,3783048,5700-5812 WAYNE AVE,Pickett,784473200,19144,1,1980,K-12 School,187604,,,,,,,,,,,Missing Water,-75.18087621,40.03187653
-75.2332032099999,39.92169384,479,3783055,6601 ELMWOOD AVE,Tilden,783130800,19142,1,1980,K-12 School,181273,,627944.2,,,,3.5,3.6,1980.1,,33.4,Possible Error,-75.23320321,39.92169384
-75.1139806199999,39.98701824,480,3783067,2916 Weikel Street,"CRAMCO, INC. WEIKEL STREET BUILDING",884671900,19134,1,1930,Self-Storage Facility,67550,208475.4,,,,,3.1,8.6,,,20,Missing Water,-75.11398062,39.98701824
-75.03518545,40.11027682,481,3787453,10060 Sandmeyer Lane,F P Woll & Company,884237500,19116,1,1978,Manufacturing/Industrial Plant,52172,535534.2,607504.3,,,,21.9,41,87.6,,83.5,,-75.03518545,40.11027682
-75.00546181,40.0441178500001,482,3686205,8803-35 TORRESDALE AVE,TORRESDALE PLAZA LP,88-2-369810,19136,1,1969,Other,506181,2621130.5,1148875,,,,20.7,47,890.3,,311.9,,-75.00546181,40.04411785
-75.00311985,40.1152020700001,483,3687630,2001 Woodhaven Road,Raymour and Flanigan Woodhaven CSC,884243500,19116,1,1965,Distribution Center,98679,1698573.8,,1750116,,49,34.9,66.1,350,,292.4,,-75.00311985,40.11520207
-75.08081119,40.00750607,484,3687689,4300 Tacony St.,First Philadelphia Charter School,778531801,19124,2,2002,K-12 School,478150,2389143.1,1660273.2,,,95,51.8,107.9,338.1,,316.9,,-75.08081119,40.00750607
-75.1974685,39.95614283,485,3687885,3750 Market Street,National Board of Medical Examiners,774688600,19104,1,1980,Office,165000,10428563,3950065.3,,,56,87.1,202.1,2399,,1207.9,,-75.1974685,39.95614283
-74.99680118,40.08568905,486,3687914,10450 Drummond Road,"Arbill Industries, Inc.",884284000,19154,1,1968,Distribution Center,117538,2062.9,8246606.1,,,45,83.6,87.8,743.7,,438.2,,-74.99680118,40.08568905
-75.15249103,39.95258598,487,3689195,718 Arch Street,Cast Iron Building,883009530,19106,1,1881,Office,124000,3651583.8,762362.8,,,92,35.6,88.9,2136.4,,379.6,,-75.15249103,39.95258598
-75.15370911,39.9451932900001,488,3689468,700 Duncan Building,700 Duncan Building,771033000,19106,6,1979,Parking,184383,9045822.7,,,,,109.4,306.4,2252.5,,865.8,,-75.15370911,39.94519329
-75.16020997,39.90659315,489,3689997,600 packer avenue,Sysco Philadelphia Food Service Warehouse,884142260,19148,1,1964,Refrigerated Warehouse,530160,20635008.3,2372980.5,,,67,43.4,113.7,7214.2,,2101,,-75.16020997,39.90659315
-75.14473462,39.9243618400001,490,3690843,1801 S Swanson Street,"Betty, Inc",884004000,19148,1,1948,Non-Refrigerated Warehouse,410000,1763551.2,463650.7,,,95,5.6,9.8,202.8,,114,,-75.14473462,39.92436184
-75.16366855,39.9552166,491,3690846,118 N. Broad Street,Historic Landmark Building,772724000,19102,1,1865,Museum,71000,3532399.2,2376640.1,,,,83.2,174.5,756.8,,464.3,,-75.16366855,39.9552166
-75.2389603999999,40.06872302,492,3690946,8875 Ridge Avenue,Colonial Village Townhomes,881091000,19128,1,1980,Multifamily Housing,71040,75558.7,,,,,1.1,3,5.5,,7,Possible Error,-75.2389604,40.06872302
-75.17321262,40.00336458,493,3690996,2600 W. Allegheny Avenue,Allegheny Depot,884352645,19132,1,1986,Other - Public Services,208000,6166654.3,3248564.1,,,,45.3,99.4,3659.4,,762.8,,-75.17321262,40.00336458
-75.16609612,40.0154046600001,494,3694563,4301 Wissahickon Avenue,Midvale Depot,884069525,19129,1,1996,Other - Public Services,443000,17144668.8,15004120.7,,,,72.6,143.9,6146.2,,2437.9,,-75.16609612,40.01540466
-75.21386376,39.9409481800001,495,3694564,4901 Woodland Avenue,Woodland Shop,773629501,19143,1,1985,Other - Public Services,262000,1774164.9,6615840.9,,,,32,45.5,643.3,,521.2,,-75.21386376,39.94094818
-75.12953785,40.0213263900001,496,3694569,200 West Wyoming Avenue,Berridge Shop,884353345,19140,2,1955,Other - Public Services,475000,18785762.3,9344227.3,,,,59.2,131.4,3156.2,,2294.3,,-75.12953785,40.02132639
